id,article_id,image_url,image_hash,alt_text,caption,width,height,file_type,is_header,is_downloaded,local_path,position
5342,998,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjVuf_aHrsV3QKT129waaMW0gAAQxKapOx8h8Np_ZullfEtyOGkymI9WxpUtqjK6VcjbFQjuipgtg6fdlDoVURXho3Dil7yGfAN5Du6MzN1L-HycSP9CGppzEWV04RrTzuVQ5eTkFVonU/?imgmax=800,4542a90891e4ea97,Ne Lovarem Zlageaga Cover,,235,413,,0,0,,3
5346,999,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhhOD3RCIaPV63X2ZehCI4W49K9RLQ1biEpXlkmKBhdqAXS9rvnKBUxKHc0xVDpDhXGakSKCigCKvlcwW7gSi8535CjkmNJdn_q8b-zQsrN-kCVH2fK7FFFQOfsWGO2jaEMKqWJtc07nT8/?imgmax=800,d672a0c2387d1b22,Fe lon-gou Cover,,249,435,,0,0,,3
5347,999,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgQh_ikAsRmhUugTV3u6ftWytFybFuj8UxlvBYgWHzPVww8UYYAzFrplv2ioMEmqsHCu-8ZCRxuOCm13YWj8LU36r8TOrYFxvEaR1m7wK4GGA6FDME6fiBGtj6iAqdLUHt1236c_8dalMQ/?imgmax=800,04ff50da6c9e611f,image,,194,256,,0,0,,4
5348,999,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhq1aRv0UI_S9muMjQqHkzcs89HJHqMZ3ETDyM1gHOrNQNnPHTmYlNVWUnbD7Zuk6_KkBkqylD3CUI3QeLkQRUvT-SRCeCE-pzuGarxFGuzVaWPT5GwkbXad7ScqfSTc3DN98pRuICcm6c/?imgmax=800,be70f9bdfb15c889,image,,144,283,,0,0,,5
5352,1000,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgrF1dpT9ut-rsNc91drCAgZ0yCzUxgpuXOLah_tv_bY-VqlPyiB-Xk1wZLxuP6i_rIOfgMJcs36LA9E6NI_loH5gnw_owOI0H1FxIRmfYSh4wu_1AxJW8EmbkY5CVVJZBB8MgkMpfBu8U/?imgmax=800,20a1f118790d4bd7,image,,378,251,,0,0,,3
5353,1000,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi4BKuRgmz1EfQpe-ay7-uh16e7v5uIwAwQgGVdYaxUG6WdxhhVCdtBHdk67piMhgkwj3f8tzLGB8m_sg-y3IuJ-bwvxI6Rdhjpyk_8pV4y9OkZXAKyi-WNgnOzpImvJ5vdNGAR4YMFCZg/?imgmax=800,8159bf98b2ab90e9,image,,416,190,,0,0,,4
5363,1002,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjs8n1TBCxMBG9o9-xFR23amqzOYeZ_a84pHppoJCFCONUX5gWRkq5R3Sx-sP8VWjXvZGrk6k0oLjXm4k30sJ45ZcVopRBlTvnVILRyLO6H-TNg5_UlMUSHuRwaNK1YgzkikX-VN_dyEwI/?imgmax=800,7ac366585c74fce8,Forgotten Language of the Zincali Gidni Cover,,210,277,,0,0,,3
5367,1003,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgyn3r0Qgn_V9xHkKkYsuWRvuogHi_p1lhVSH9e6d9mloqsk9oevSDaJQVQGRUvy1_g8x3WEqcS678flXfmbjOT7e-ffQIOx9DfwS_8yuOFzRk2Z6fbBvkVmQF0sXdZWuIZBnGn05CAxw4/?imgmax=800,614220a381decaf5,Duanan Cover,,232,408,,0,0,,3
5368,1003,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgvtiKV7OM6uCIVprHPf_eXon6AR7KEzPOPv-wc0yK21W0txOeezfVLz2ylajHoIV1mUeS_AkP9UJN1TTdqW7XhQsxWgYNLG_rte0r803lfn0CjHl7sXBAheJ7CHT0StQFfPF6gc4DDTRc/?imgmax=800,1252ba3238b95792,19082_1774_2_lg,,372,282,,0,0,,4
5369,1003,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj-uDY_Z-zvh6wyzYMb5f1FEqmWnM7f0j2sNhKUg3vG4vpmvslEUhGHhh8aM14R4DBVfaWdZx9g-ByHNJxu3ScPbYsDV5ayj2DCDOUqhxDjtWThNRYxmZKCb3ikXP3YfGskeNIjPTISB9c/?imgmax=800,c86c8c4942f580a5,dhm1013,,343,342,,0,0,,5
5373,1004,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiaOtb8Nrr2wuWN2vG0NSGKUlhLMiARybBdKgT0JNvZgWX57vTlbAfwQq0wbnUT-dmHNbN5xC5O0q2CEaJjImyCPvErKhdBX0zRxjzL1Sd6vx21uGzWmkX9zLJgmjzLVfy4nvrO_QmQ9rQ/?imgmax=800,d7eef340664ff35d,The emergence of antigrammar Cover,,215,284,,0,0,,3
5389,1009,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgA9t5ZZLHckF_xQXVUNZYskHh6kKbfRL_dUBRcFGlW4nL4NlT7MbaMp3zomIF-nqxz6cqZMT-jrNozo9ZICq4NIfox6h4wTKyPX2BCToOamPCPdEFGUvB-5Yq9JGkdlpn_XhywxHBKjTxL/?imgmax=800,110b014a53df1dfc,image,,356,215,,0,0,,3
5390,1009,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi7GXqFT4b2KIQOF-sAfaV7z2ugtPn46MWhnBHTAW6i4u2SDg12OTF_Z-230b3dn0uxaXNUGK3GOO69CmeHTmHBWYhyphenhyphen4BUN_2taw2eLGhx_16ZJxKCbBTAv5lb-JD_fyuYinSDeMBPWABFP/?imgmax=800,86e7f2d7ce1e73b1,image,,83,123,,0,0,,4
5397,1011,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVWVw5Ws3PRaz8tv2I_BOstYHqosVOjezNnVOuszPt67tr7GVBEuHec-u-_K64Uuize5LS5PIgT5pYvnTDNMgNaj2dCAO6xPhWJ_jrpL5EvZvnTVa-83oL-33ImecqggsZVj90JpBWHQQg/?imgmax=800,68eebc043d08418e,image,,130,143,,0,0,,3
5398,1011,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiwJETMH7QiJeP8-RZsq5KM8bg5RSn1qhh3RCUiJTYbsWD0qk0HNTl69MYvu1qPTiO-t95D6agXuQhqvJ6_SHWoVM1kSyVhGwsfOG4uIh1SK1GxoE6QB81cbVdHEALQzz2J8tGV2u_-3OpS/?imgmax=800,dd1166c8c187f1d6,image,,130,143,,0,0,,4
5402,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg0Sgx80tIeS4pvQxDrSgo0q4773UjklM_HcK0n9j9MRRQx6P-NQb4-YV1Ui6-0lNm6rRSxL9vG44YPuijYXAAaXkUKkLdYWtVjMEz_EgicPHz7aV7Dg3PxhM0dESHiK3cGNyYyWsm4Gd1b/?imgmax=800,55e8a2d1328bb861,image,,108,94,,0,0,,3
5403,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjZCxN5N3OfWY0qZ-oIloU0bs4AiQbOyok7IzAfp9j36-ee1lcBHoGkoUTJ_5hhspzmLyCMFH6VS8Ycb16P-6jdpO0itO0gI9lrQ_CG3u4QymVHBNkSYGL4rtbcpZDmzDE9Hr1yM1BvNz_V/?imgmax=800,f449b1df85c2ccc4,image,,133,116,,0,0,,4
5404,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgqloBUwD8_4VNJJmAYctQjAxzML0OkVFtXsRqrc0yNDl3UYlZC5ucnTSKhRH-E4Y4G6_WZ4Rji_fGGBhT-HCZ80NMJK5UUrTbfOJGll9A01rAj0qv-xM-cBXPPLuaHCTCIJFe-yRUUxmBQ/?imgmax=800,2b89a62e3f6990fc,image,,79,76,,0,0,,5
5405,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjuBcXvyKxWVnRxsboG0pizD20l6yY8bkFbgJWw2bKLOUeGNnkX1MG-pxakQEKyBswgLx5dQiyWXCAC51sZjpQ6cDoj0TDBAcwSjnicf70scSkfqcB1fJ2GHC-pesw0pbs1wpHglizLY0ob/?imgmax=800,69739a42105ff534,image,,87,83,,0,0,,6
5406,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh4H7IBYrIsa_ad08duyp3IIfZ2sHcU5xWRnY4yJdzNlor7r0Xm02TmEo_uVMwAAVs_1sKaynorRcE3QTJazadveyjkLYOwYojzWSOPgBXsX_w0Tlz67vPyzil138qNGnu8hTl0kJhqrfPA/?imgmax=800,07e7f14ed4756197,image,,90,90,,0,0,,7
5407,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg5f3HTHOkKNACaqQocFuQkU79dPHzqjRNrqAVIXWxeXkU878J8Jks777MAJd-pUxucpJ8md_LXp-vapLkh6CUM7xgNTXdy-yRf2-fBEPMk6IXErbOK0a5MPd3S6Lgs7jot0SWqCdGJGhxD/?imgmax=800,3b165f45108ad15d,image,,50,59,,0,0,,9
5408,1012,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh0ZxZgm8c-a6adDZXqHfopq8OOVnwrF_GmNRcJJWzB_caENoDvMnDd6El4HjFkO1FCwNiWMrX9CfYcXwfUVTHhKPBIIk70TGFAnebE8kQy0axce-a4b2UTL9J88d8onwE2wJsEbnATk0NL/?imgmax=800,8af543222aba58a1,image,,70,68,,0,0,,10
5421,1016,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjFicX5Ywoha-0LjgE2jbgX9_pJYcBA0SdVVjsx_7Gbmz69KJ7BSSqvfUieEIHqL9XTG3OA6t0HTTqxTnz5mZRAcykslb2e1WbnzvWK_vN0K3zfQGs0WbXjrUy55pLZH2v5bLsU3mHETyg/?imgmax=800,ce1ed4db747013c0,The Hazaragi Language Cover,,231,305,,0,0,,3
5479,1035,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi-suMGT5K_yb7Ixb_ROcUjd176etlu2CnmubUWqvKkMa3pJaU1s1btUyMEb3MRNtYFyBFSr_zuGEKi7j53wFjJxQfE1PrnfbKg7I2IDqXad3AAWUn885b-As9Oi-OYUNMGtTKa2nBXONc/?imgmax=800,2ad2b8a59e836ac2,The Language of Caithness Cover,,235,309,,0,0,,3
5480,1035,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEilfmwS4n5mX4doSNNOjXczlT1Ebfci_DqXx-OP95nlaEbJK96F5E_IsJKycWJllE-Ai3a-Dv-VvHCzkB6iWWeOOkXzbuYUbuPmEOKNJlwDqyNhs_XdwTcoMe17sx1zSvwY3O_tYQUwUgI/?imgmax=800,59f5d32057eeac16,norn_cover,,182,242,,0,0,,4
5502,1042,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjUrf9DOi8NZlrM0rPRE2ModGpc0MldEFqnjKgTXp4SSlKVWp36TLKuapyMxjV0P34n6qkqIrSO99P3VRqut1qGKyIOFsTkI6w5osZTfA25OBIrigqiI8kVlRls_GVFxzr-sMH9bGTRuuY/?imgmax=800,07354c389593dad2,Jez Rinlazi Cover,,213,391,,0,0,,3
5527,1050,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj2V0luFtJQqdZuAOe3Mn6iJHnAwQmX-5s1kwwXWQyiNaQBvsS-UkeesZoeaQCgD0hSVrlfn6BVYkuKRcSdJhxEm8sxxAyMxd2ebKmBmCOfMtkPmJNBvihL8nHDTmedYXq2aWcMTYSYrCY/?imgmax=800,90d453c4d3032675,Lexical Dynamics Cover,,214,282,,0,0,,3
5534,1052,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiBZDHdDl9uIfGQ-XIEA2GloxnPGwHIyB4uvqJRG9K42Bhiz47Ats6E2FAIwNtRvcsgi1dFRpMlnsCWHHHttRh5ii0riNtQICCTLzA1zItzBoGntF8RYJb7G6-xDFjfEEKTkaN75nJ9fmE/?imgmax=800,6d1b062133fe4263,The Neo-Whorfian Apocalypse Cover,,219,385,,0,0,,3
5547,1056,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgpS7-YCqAiGH0cvTOOUCpUqu8W5Xn0FTfvnPTaIPrhv-o-euilIay1IWc1Mh4rcpUa6NO8v9-6JScRcWs_q8hP3PCo9ScaJrYMllbgsh1U7opESQedFk_X8zbn30Y3GbL4bgkqPa0T00A/?imgmax=800,e509486175789b1d,Tatian Cover,,229,302,,0,0,,3
5557,1059,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEghhNIriyXoCyjaYi6Qi6nRaCnVKAfHkC3TxOHd3d1LcnD8myKJHA-PtPm_e2tVwoj6bAUUBK58mt6rTmBvOr52ZZhXYv3AMvQL0ixDBaBlK5pjtzfZSvL9oInrpzIdWX30adSAgJep5dM/?imgmax=800,052a3b7db148a59a,Ramón Loza Lengarán Pepito Grillo Cover,,219,289,,0,0,,3
5576,1065,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgSzHiA8qb_by1lLw8PUPstoZ0IaER50V1ewqxy6IJeZ7TUMo1yEuVZISsMk0IftVU2uY02jT9XJWf8ms0vfktk0lbVKCD_ZteZvgyOVXhg1mbVQYV0gj_NuVfSBSPJSY_XLU-XW0sNaPI/?imgmax=800,dbb0133e82e1132a,Romani Anglil Gabali Cover,,208,274,,0,0,,3
5577,1065,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjHQL4JN7BlEloow2y63KQ8gb_h2Eod0xK82Zb3RWrs8eDsk9o8IMRu8Bg4h0hlEq5CEXqtIC5d9r_31Mt05mH9gKyYMFtC4PaTZYsNMRbqQI0x7eBbJ0hdOi8WJpZ3haWecS9xtCQxYgY/?imgmax=800,a4c2e91c6cbad671,image,,171,242,,0,0,,4
5578,1065,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg9q7QbREv6o6SaMsXZ3TAKxP1j9_yaVvH3KkQB-lvAwAVVGlRr2wcB5csu7c_HhoEi3sNrkb5PnEHvmJlOyIV0_VL91N_NBThJzwy1bl4NJs67glMTCmBpXpn5ynj5HUwNIdPjiO5wsv0/?imgmax=800,d4846aa99a4b1cc6,romani-neologivari_cover,,203,267,,0,0,,5
5585,1067,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8zaaCvruIbxIPE3hzbiBrmxDhNGhPnECcAn7spJbJ1M413GBeHPGFVW8JgVfDlTMuMLbebC14VMSa3hSES1g1om5xvADHpGb__PTdBJOxj68CvnzOipor_bsx0M7sI9oaGw7dLJNuui8/?imgmax=800,eb9db9c71f8ae210,Sejuadzih fiza Cover,,221,296,,0,0,,3
5589,1068,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8vXNgGlpi8zmjJeyqHjhQ3Cxij70U-pSvk8yfjmdWNgu7iJXewoirrTpI6rOIj74-bnEU11_aj1VjTT1LeZF_SLA84xTd2NIwlqDN-q8M9XE3sAu6VbI9upUEfD8z5-qfXKU3pyv4rxU/?imgmax=800,795a5fd6610450c4,Shidedasha lelaka Cover,,228,401,,0,0,,3
5593,1069,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi6UHGsX_-m-bGZDkn8-Zh5-Gord4rPTm_25mbaSMtguazKydzGeHanCid0HvaE6CqTybjnp_7z8Urr96Xwox_rOLoMHvZkA_68AmzbFLkNYe3P0islkjxVAIFiIbkRgktlHjfLy39mecg/?imgmax=800,442a99aa0203dace,Slaryd Gowek Yila Cover,,218,395,,0,0,,3
5597,1070,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhP6rU7ziBhbmciql0Ezfnq0TepmhwKYTZYUaV84Lbcj17qxjb-0nmipAhiBvN7NWzI8r9QRSwflFXV0GZN6wLfEUQ16ee5AV4m9QMelamezUddbyy9Pp4NMg3raS-eaP3g5UHPMOc2iYs/?imgmax=800,653a6b3c11cf8024,Snalzrerain Noreg Cover,,224,295,,0,0,,3
5610,1074,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEidRvCLaG6VBCBe5sIeSXJSRWT_UdJWJfavVET93J4vklGgfM-ceWypdbSq8fDP2BT1yFwXO2UW5aE-uio62cruG-EZtGzV3cOsdavLBRIKqNdifAdKQorxELxkY1EhcFcIjJvQctZ7Tlg/?imgmax=800,6f95c76638b8dfeb,The emotion and language of anger Cover,,219,289,,0,0,,3
5614,1075,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg9WMmtLtaoxAA_wUkyX6-2Ujfv5fOjfpHCbfvIP6p6AUHSeBmGNW_7s_NmRoBzbINK4e0AUepY80iIKZ9DwQU0O9ZquiUyRXCagoabbR9gXEx7eUebpJDo70JxzZcWQxuPR3Zp_dwSxac/?imgmax=800,b24f4669557b074e,The Language of Dagan Cover,,218,288,,0,0,,3
5618,1076,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiBrrUsrk1l21QFiU014xxva79Jfe1idgmGYkto34aWiYN1xOMfM80i3yshdb5TneEMgw3Xjcg-DeaoYRp1p9A5M42Ayie8vRKk10xoecXiZr9Ml7eX6cqVS0XRTVLSvI9eLjBZp_vxCuM/?imgmax=800,db310c370a2650d6,The Language of Lilith Cover,,225,396,,0,0,,3
5619,1076,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgXmxW0bxF08seCoHCRKMTwdwxhzq3-XGbt16EU2LUqvCVPbH4xG2NYYRSin-7Oi1daPONyvHgX5wzveqv650YBV_w9mpoaz9nz6EN4jJYsy9uwXrbjHFvg77jko1V3xpUCv_fk216vHqs/?imgmax=800,7c3453011d6e4957,image,,184,280,,0,0,,4
5620,1076,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLxJYy3iM1-hSGc9SM2GMYVKHwE2YQCIUY-G1VePNKnMYZ-k1nZvqTVSLHN6ljiCLmIbcDpw1lAIxvI_9KPe7mUepNhM9cbfI24X_0Edq9F2uK0RvI9EIdnrMj9e_33R0wtZXx0jFu9gg/?imgmax=800,d2361b91492c5a08,image,,185,284,,0,0,,5
5624,1077,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjd5MpN0eR0PHTQoiKivcIkIvbGLPL9_fTImzI3O4MTra9FGAiOUNlcwgY_-YXiL9DDe3oQjrQDi7hlpHCrPQPa7xxHcRZunIu6zf2is9Aeq7K82TwUwLZCVGOFUEGCP3f1VBqQ8SPPowQ/?imgmax=800,93bc50f75b53abb3,The Language of Sisterhood Cover,,230,303,,0,0,,3
5628,1078,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgG-ZmC_DWWnEO49ZPFxJ3vK_UeATAPWZV8zqz1nlW2jVdWuMu0RCcyMNjE-c6Sfp55W3LZt-jUnSvlOsiK89luje5hMJPQzMH_S5lyAgYoo8_rWVCFNOtEkL6rxiQGU7G3UDv3OZd38mw/?imgmax=800,99fc585d76994518,The Language of Voss Cover,,219,385,,0,0,,3
5635,1080,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiz_8sbtVL-sUsPF7R8efnazZqXFF-nTUM8foImowL5eOlzkTSJcNr74yx8XbZ1-XMl9vRP34CNIH1pokhAOeliq3gpBiTHyJdLi91qy9eTc2fGIr6RXK-MolB4SlKlrG5MGbfGMpHBkSg/?imgmax=800,cbdcb66db64f6f2f,A datir if Atinn Cover,,211,278,,0,0,,3
5639,1081,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhEk6hyEp7RX8P_sChK5ylC0SRUjIqgVHk2bJaFLdfqW6p9FsxPEhYHdn_H-jG-81gR4NYy38w5xVCxtiZmbctFHa03XX6BJ7wOZIYEa1gCMPbw-MKwLXZxt1tQuSsyqRfDBsOtSSpLvrU/?imgmax=800,ad4112fa7393cea4,image,,384,305,,0,0,,3
5643,1082,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhSt9QP0nAUACZXTDYNVRKdBpI8Vk9RESgmGGfuPluYiX33Bfr1eNm7JG441raTyDtzXCSdequ4auksxMRpohNE9PuP6RH2lijNPRiUmQPZpLk5lEoEXGBeTdIIHp0G-qZ4ROW8GYjj8TQ/?imgmax=800,89d678b3ba53f26a,Abagnig Deai Cover,,220,383,,0,0,,3
5659,1087,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiW-F4LqlhYYdObaJumTcbnMie5XVYVUT9sI8002ouHY9XQskrks9u2-qwWR_d5tM0AgHI5tvY2lJUwGls92xSd0iIbIXU6aAnfs_JPPOXYCRIxNpEvqRIVhAam8Ld_0uGlCnsqkLDNTTA/?imgmax=800,386c211487fdc786,Anaphora Cover,,229,302,,0,0,,3
5663,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiQxpJeETR98gD2CsJIy67orwyJBe7mAGPF9E6Bd_-E9dVB099AejsYv5p66RTRq3nvGB7Orp5zSnilR0EGXJJ16AKKqzeGwsUdKrbwagy5EIaL0bTYb99H0pf0aJFtvL1HIOoymfSea1I/?imgmax=800,0ed2e7c00dda7eac,image,,99,96,,0,0,,3
5664,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiOUuIO86M_5dbhufqnZTGlcV048Ruz4W7KXlY0mhzl-xP5oTKuE0eeHsgwnNY2tl89ymHGoR_FmkQ1Dljq-rbVphi9ZK4hT2ki5Kq6Ectm83C3SSyeZpPCmb8Yq0t14b2ypfSeafO52rg/?imgmax=800,d72c25d3b3f477ec,image,,99,96,,0,0,,4
5665,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhN3db3j2zn_qRmSQeyimrv751JEAjN77lZeJjHCL4V0oFj7ATA-V8Holww7Vc1RDPlm-0W-V-CU4oSzSI0Yqw7MaB3wQn9iF3uS2wRUqxfUmow_NGM12qXoeO4NNT9SLZL6a2hiTKB8r4/?imgmax=800,5b7a20f17acc124a,image,,99,96,,0,0,,5
5666,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEitkaAUalJ6-vHvqcrWMt0nb0jhfPBpHKBHu2RfBITrG1l2O4nDKAs2tHME-4DfLOFfyqHUUnMbOD1_RR3EivCnkrd34MUSnJM5SZWRxVKGKBAaTsLdli87Ny_Trv4ulNkzvXsoTmKS_Lc/?imgmax=800,fea5a6e4817c86d6,image,,99,96,,0,0,,6
5667,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh0GqvYgy-uRnA6q_nXtiuzdKedjWMcZyGXUaIHc5w_yj3DCJxSxUrtIHvssxchXPE4-Pz8mBFepWJwZpPu3s0EQS2OyUJ2ybcwU_TNSQkQ9uWELLUspEO27TJg-FvO9MQLXQO7405yFGs/?imgmax=800,5e3a5eb502c43fbd,image,,99,96,,0,0,,7
5668,1088,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhYzYwkRCjXXfOJcNV6spR3XY1HCzvR30u_tCa79lAnTssgQEKcFQX1qYrCeS31J3rUyOPib3LMLyrDMbmuwt8G-BdyVMMWGk9SlPwhHSOIyK4kDteQ4jg93E4SZhsoXZIx58nahxeaij4/?imgmax=800,472e7d8e9c49b2a7,image,,99,96,,0,0,,8
5672,1089,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgfovM_mNaUfajsR6SuDExp-3Sq7tUG_XKI8Br2ktSfOQiFxawWsS9BnltuBsQm_V6uUdRNprBGAuVaoXBZYuiTYnVp_el9U9DWZjcIn5ZFbgUvP-0GjCSyx1R2UxUgvM41TDf0MTV3fIg/?imgmax=800,14a45383a9bdb2aa,Mishnait Language Cover,,215,284,,0,0,,3
5676,1090,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgwyY46L6kdFPqxYCu2qqvE3NuwFUIkgaUyMpyA_e1KuZbgS9ufE7UqjjjDIAJp4aHHfBCgGEzzQ_ksXn5Jj7G5GvjmWkcyKpQkroJmpmLTHtVqo9foWeRc-5UGlpD_hQFglyZOkKX-zFQ/?imgmax=800,23b3e7393a7bafb2,Zelua Mi-Lao Cover,,221,388,,0,0,,3
5677,1090,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhpbbvPKeJzl4meJSgZgM9ZmcUf3Kg48mp6KxcTR9zKJ7U7B2KmO34Y4xoSPgRTBbfbtpF1J1ZNK_MH_GRvKqKSRw5AVKoCmjnRmkq7AfidCu8rX6WLFbczpzVTZxPKz27Y_oWKfOYr7zM/?imgmax=800,8858b36363025c0e,image,,240,189,,0,0,,4
5678,1090,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEia-ARBVBBdsIEY-fhLqS_IBQxcZByYZLMQ_Lgma2MX3nB9THoiS_0sWHmFhGH3dw3zI5VI9crUj2bMNBgRDqIhmMx1Wggt9oKaoX96hHXtbmRRgc39re_PutnsyIkIK7N_OybxHuYztbk/?imgmax=800,a47ba3b654d2afb9,image,,238,240,,0,0,,5
5694,1094,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhXX7MHVAleDo0dBerMZ-ERDgr7a6QHYVyVIGhOZUQhyaGanaVTNV9WZ_tAGflW8RX9p5ia6f5QgtVbVtdLW-sKoky5RXA9lU-TJaHFhsdgQtrQah2iQ3_yp611vT443rlQkP9seh3a_G4/?imgmax=800,ee5c01b3258622c5,Samarit eladaed Cover,,220,290,,0,0,,3
5698,1095,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhI_TSKw6ej8S9Jk_M5nNosT8KuhEuAO6vfLyelzxEXFj3XubCI6MIR43S3-7Tmc36ne54Xccewd6_btXm2Bs6IoclzDm3_NZ1_Uu177Xd2hnOpNY51PNR8X6eqcSptt__AHckDzr_ayJE/?imgmax=800,1dc14f53b8995e49,Cognitive Grammar and Symbols Cover,,223,293,,0,0,,3
5702,1096,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhtWta7MRck1reYHKRDPfhF3yYphzInV55jII84zzT76jl7RSfQdP72abfHX2NB95AzRmE8Yo_H9rb2AbxB9GLWxwMomYWbV9bhpzOIWlbJBqI7aVAwmwUXRDL-x_vj2usdySDmYhtr7VTO/?imgmax=800,c2aefe55f852659d,image,,240,135,,0,0,,3
5703,1096,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg9q3pD8UhAIHvlLP5U0JHzTEfUg9GOmLyt0sjNVar9nzl4zbwO42_Riyrx4KwpNOliLLwxRXlSCkBzU00yHIz1C4AsqEZ0YvorTFikiurXneW-q7PVn93xEpbfmuTGRGpX7EYy-F7g2QXp/?imgmax=800,a4d4b9396f0d2d86,image,,189,240,,0,0,,4
5704,1096,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj76bBe1Ix08hV3bXBsCkiJklXjEpByTd3yqaoPkmK2hxuMoeSwoveN9Sa-HehtgtfGVg_V9NoUGfapKpnT9ZUSCU-Da5CfsLt-yNitrC-xmxXmjPKRX248MnPLFTuyyHZT9oeh7XF9ArBI/?imgmax=800,8f8ed9eb6e9c2092,image,,186,275,,0,0,,5
5705,1096,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi5T6KZdU9ApzxvGVKzSpLXGP-dMMMYkIK4bzQFij3AVS_O57HXfHddTa-Q9Th28skRWcx07OFWKRC8bjq0SGSYl7aGZ8EGuNf_G09pLUEuRToU_h4YfVkgsrFN27yZVp1yLsFXOIcSf3dC/?imgmax=800,f0bd6cf143f8b5da,image,,185,240,,0,0,,6
