id,article_id,citation_text,citation_hash,citation_type,author,year,title,source,position
1,1,(July 1996),b6353772360baac6,parenthetical,July,1996,,,15904
2,2,"Dranysa
 (1897)",13c49b129af194db,author_year,Dranysa,1897,,,1878
3,2,Ken (1994),a47156d9e5c38a2b,author_year,Ken,1994,,,2573
4,2,Kim (1993),7a26e9df27375968,author_year,Kim,1993,,,2793
5,2,Elaine (1990),b080e0b1f0ea298c,author_year,Elaine,1990,,,2855
6,2,James (1988),940c9d6d445b0762,author_year,James,1988,,,2966
7,24,Dompslon (1929),d68adf6e5b60ce85,author_year,Dompslon,1929,,,740
8,30,Fleming (1990),97e872717bbc0d64,author_year,Fleming,1990,,,238
9,30,Fleming (1973),86e045d74d92e72c,author_year,Fleming,1973,,,337
10,30,Hetzron (1988),054bceb4b1dca941,author_year,Hetzron,1988,,,621
11,30,Siebert (1995),4afaf0f65616800e,author_year,Siebert,1995,,,724
12,30,Harold (1969),bbce76123debbd4e,author_year,Harold,1969,,,2101
13,30,Harold (1976a),5b4be6bd52f0d2f9,author_year,Harold,1976a,,,2355
14,39,"(Roth, 1880)",1244b41ab02da048,parenthetical_comma,Roth,1880,,,758
15,65,Schneider (1957),47a5c6d6fa9477ab,author_year,Schneider,1957,,,1904
16,83,Lamberti (1991),0819adfe320afddb,author_year,Lamberti,1991,,,1300
17,91,Kiasni (1994),dce3e94616324aa9,author_year,Kiasni,1994,,,2488
18,97,Howard (1980),8a69eae9e955a4d3,author_year,Howard,1980,,,2305
19,97,Norbert (1981),f8af2657fd956c03,author_year,Norbert,1981,,,2518
20,97,Alexander (2002),63ca14869849f5be,author_year,Alexander,2002,,,2684
21,97,Heinrich (1999),80b8a96931c3cc10,author_year,Heinrich,1999,,,2824
22,103,Chatterji (1960),3cd7dfcfbc8c9339,author_year,Chatterji,1960,,,357
23,103,"Masica
(1991)",ec7147e7bf7fce6d,author_year,Masica,1991,,,377
24,103,Grierson and Masica (1991),da6d0f89bdda5ed5,author_year,Grierson and Masica,1991,,,2954
25,104,Lipinski (1997),7faf8062df59fdf6,author_year,Lipinski,1997,,,448
26,109,Caron (2003),60fecb2a93416a20,author_year,Caron,2003,,,5699
27,109,Boyd and Nougayrol (1988),3dfcf16cc1f29988,author_year,Boyd and Nougayrol,1988,,,6044
28,109,(Everett 1994),fee01d29a701fc46,parenthetical,Everett,1994,,,735
29,109,(Heine 1976),3167e6bb322fb56f,parenthetical,Heine,1976,,,1633
30,109,(Doornbos and Bender 1983),4ef505a4a0ad1c8a,parenthetical,Doornbos and Bender,1983,,,1905
31,109,(Boyeldieu 1982),68d88d5f02738750,parenthetical,Boyeldieu,1982,,,2020
32,109,(Traill 1973),e296d9bcb865f81f,parenthetical,Traill,1973,,,2177
33,109,(Johnson 2006),e55c6e50b576b5f7,parenthetical,Johnson,2006,,,2586
34,109,(Johnson and Hamm 2002),8a9ee2d0ecdd58ef,parenthetical,Johnson and Hamm,2002,,,2743
35,109,(Li 1996),d27669bacee9d9c0,parenthetical,Li,1996,,,2835
36,109,(Dieu and Renaud 1983),eb18b07810a7a75d,parenthetical,Dieu and Renaud,1983,,,2879
37,109,(Breton 1995),e1e601711124245a,parenthetical,Breton,1995,,,3344
38,109,(Connell 1998),c9d1d1c815e3f298,parenthetical,Connell,1998,,,3367
39,109,(Rehman and Baart 2005),0749024e4be63f40,parenthetical,Rehman and Baart,2005,,,3694
40,109,(Decker 1992),d31bc1c63440a2e3,parenthetical,Decker,1992,,,3801
41,109,(Watters 2002),473e2bf665ab56b9,parenthetical,Watters,2002,,,3940
42,109,(Nishida 1973),65093de8ff46f8ce,parenthetical,Nishida,1973,,,4062
43,109,(Kroemer 1990),e3e9cc275e942c1a,parenthetical,Kroemer,1990,,,4386
44,109,(Gabas 2005),115a2a1fe4626163,parenthetical,Gabas,2005,,,5239
45,109,(Price 1978),3a901d68278dd18f,parenthetical,Price,1978,,,5366
46,109,(Steinmetz 1996),0b3e6d8680890b2f,parenthetical,Steinmetz,1996,,,6730
47,109,(Munnings and Munnings 1990),51728eea5479ef44,parenthetical,Munnings and Munnings,1990,,,6840
48,109,(Brown 1981),0a76959f8b4c0c3d,parenthetical,Brown,1981,,,7237
49,109,(Kumar 2000),8911afc7984250e5,parenthetical,Kumar,2000,,,7874
50,116,"(Ayel, 1990)",222829cadb2833af,parenthetical_comma,Ayel,1990,,,493
51,116,"(Ereniel, 1991)",6ddf65d96ad69ddc,parenthetical_comma,Ereniel,1991,,,1153
52,129,John (1992),c8bf5f6787058c0a,author_year,John,1992,,,1313
53,129,Michael (1976),e8514def8650e5d8,author_year,Michael,1976,,,1491
54,134,Maturino (2004),fb2abb3abb1102f5,author_year,Maturino,2004,,,775
55,151,Walter (1968),73ab34f6545b3774,author_year,Walter,1968,,,1780
56,154,(Oxford 1987),1aa8c7cd24ff321b,parenthetical,Oxford,1987,,,1188
107,161,Breidbach (2003),a65c6c52d7e64f2e,author_year,Breidbach,2003,,,1211
108,161,Seidhofer (2005),55a042ded16cf38e,author_year,Seidhofer,2005,,,1380
109,167,Skwyzer (1973),70d14fc2416e4e6f,author_year,Skwyzer,1973,,,638
110,167,Plotinianum (1980),0f86239cb9f9af91,author_year,Plotinianum,1980,,,896
111,168,Georg (2004),e1b801ad77844762,author_year,Georg,2004,,,137
112,168,"(Doerfer, 1978a)",29ef3ac923303b58,parenthetical_comma,Doerfer,1978a,,,755
118,187,Zohar (1934),3794b2830975721e,author_year,Zohar,1934,,,1661
119,187,Rylands (1958),02b670e0f6c34144,author_year,Rylands,1958,,,2554
120,188,Shalom (2000),cd228653cfc605e5,author_year,Shalom,2000,,,3044
121,189,(Kratra 1992a),ad3a1cd32b055129,parenthetical,Kratra,1992a,,,3967
122,190,Rosenzweig (1994),d2db53b2da704621,author_year,Rosenzweig,1994,,,1429
123,190,Heasley (1983),d5c4787246c8e536,author_year,Heasley,1983,,,1810
124,190,Smith (1973),a25254113ce3c6a3,author_year,Smith,1973,,,2031
125,192,Regis (2001),acf7a60a50492d7f,author_year,Regis,2001,,,994
126,192,Oxford (1967),cce92006125ba470,author_year,Oxford,1967,,,1068
127,195,Alaric (2007),a0e25e0e93a03728,author_year,Alaric,2007,,,1941
128,208,Patrick (1996),783e8122a4845ee5,author_year,Patrick,1996,,,1070
129,208,Eric (1950),8220df63a5ed31dc,author_year,Eric,1950,,,1148
130,208,Jan (1998),46ee6687686e73ed,author_year,Jan,1998,,,1358
131,228,Fay (1994),508679fee5609f7f,author_year,Fay,1994,,,4533
132,228,Julian (1960),ccc79b4b5e0803e5,author_year,Julian,1960,,,4769
135,228,"(Reyanora, 1996)",8182694cc716a99c,parenthetical_comma,Reyanora,1996,,,2053
136,280,(November 1994),e867edf08d4578c1,parenthetical,November,1994,,,2396
137,291,Zikkantigaz (1892),de4bc76b48703b2f,author_year,Zikkantigaz,1892,,,1412
138,292,Kuei (1974),fcb9f3e95623d9a1,author_year,Kuei,1974,,,3299
139,304,(Uppsala 1996),abee30ae34adfc2e,parenthetical,Uppsala,1996,,,2336
140,304,(Vienna 2003),14a21eb8bdc52a76,parenthetical,Vienna,2003,,,2491
141,304,(Bergen 1988),4217fc6a4ec770c7,parenthetical,Bergen,1988,,,2949
142,304,(London 1952),b5ddc2f163067ec0,parenthetical,London,1952,,,3356
143,304,(Berkeley 1958),27076789a38bd84f,parenthetical,Berkeley,1958,,,3528
144,304,(Bolzano 1999),03b0644d7872e1f8,parenthetical,Bolzano,1999,,,4368
145,313,Alr (1848),d76c823e7abafd86,author_year,Alr,1848,,,1708
146,313,Udels (1882),927a4c0c5c7c2a51,author_year,Udels,1882,,,1957
147,316,Gzikuanel (1926),c1010501df9bbba8,author_year,Gzikuanel,1926,,,449
148,316,""" (1903)",f3dcde179a9b67e9,year_after_quote,1903,,,,4083
149,324,Masters (1999),b3f4371ce384b552,author_year,Masters,1999,,,7841
150,324,Network (2005),316731288b254196,author_year,Network,2005,,,8017
151,324,Elin (2006),e18a5a8a4c8c97ef,author_year,Elin,2006,,,8469
152,330,Anderson (1976),62f4394c06702ee0,author_year,Anderson,1976,,,274
153,330,Keenan (1976),586f8221cfa6e718,author_year,Keenan,1976,,,291
154,330,Comrie (1978),04814d4f20d04f43,author_year,Comrie,1978,,,309
155,330,Dixon (1972),f38d19eeea787ce7,author_year,Dixon,1972,,,831
156,331,Turner (1926),1647b85ec6bec54a,author_year,Turner,1926,,,3070
157,332,Jan (1983),c64cbe4669501130,author_year,Jan,1983,,,2883
158,332,John (1978),5816240b740116f8,author_year,John,1978,,,3433
159,332,Franz (2001),9fc0b54b63fecb43,author_year,Franz,2001,,,3516
160,332,Jakob (1977),8e04dcee7d6da914,author_year,Jakob,1977,,,3593
161,336,Travelogue (1660),39b40cf7372c5a3c,author_year,Travelogue,1660,,,1387
162,337,Savoia (2005),3e0787c2cccf0d29,author_year,Savoia,2005,,,1068
163,339,Magnus (1555),79a11aafa265a310,author_year,Magnus,1555,,,4189
164,343,Lamb (1996),b8d0e544b10dbebe,author_year,Lamb,1996,,,3856
165,343,Edwards (1978),a83f521e6a2c08d1,author_year,Edwards,1978,,,4439
166,346,Kimseana (1829),b1be7056348858f7,author_year,Kimseana,1829,,,953
167,346,Nekzitemje (1861),fecc6b3d43cbc0d4,author_year,Nekzitemje,1861,,,1113
168,346,Ztaktzaksy (2000),141b65cf3946d14a,author_year,Ztaktzaksy,2000,,,2669
169,346,Bakker (1997),3d17e3b6c6cbcf23,author_year,Bakker,1997,,,4263
170,346,Reiner (1983),ba5b4916585f0d4d,author_year,Reiner,1983,,,4360
171,346,Jean (2000),72de7758ed7933ce,author_year,Jean,2000,,,4460
172,348,Umberto (2004),7f7a339eed0e2a1c,author_year,Umberto,2004,,,1844
173,348,Zhiming (1995),730ffb8aa97f2183,author_year,Zhiming,1995,,,2014
174,348,David (1971),d40479b5b1730eb4,author_year,David,1971,,,2102
175,348,Albert (1959),0b480a0aea9ba925,author_year,Albert,1959,,,2304
176,348,Fraser (1989),f331807635e747ae,author_year,Fraser,1989,,,2367
177,348,Zakir (2006),f843a770b3283ae7,author_year,Zakir,2006,,,2586
178,348,Anne (1991),002c7a8fe76859be,author_year,Anne,1991,,,2695
179,348,Lionel (2004),34625256b467905e,author_year,Lionel,2004,,,2811
180,348,Onn (2004),c121bf08cae5f853,author_year,Onn,2004,,,2967
181,349,Tzasik (1920),66ea350bc1b2e2a1,author_year,Tzasik,1920,,,4119
182,356,Scgusuigve (1990),a342a13be883a3be,author_year,Scgusuigve,1990,,,2288
183,356,Zazzl (1982),a2b79913bc212de1,author_year,Zazzl,1982,,,3180
184,356,Mustafa (2008),03632a8b624b85ec,author_year,Mustafa,2008,,,3675
185,356,Poghirc (1963),4b5d9ad3c2511a35,author_year,Poghirc,1963,,,4208
186,356,Skok (1950),062aaf189c4b3897,author_year,Skok,1950,,,4321
187,356,(Gounaris 1997),2b9be4be99cb83e4,parenthetical,Gounaris,1997,,,473
188,371,Begerre (1974),cdb7bbd9dfa7d799,author_year,Begerre,1974,,,2439
189,371,Evnaeyn (1964),58c9111e6b59fcc4,author_year,Evnaeyn,1964,,,2496
190,371,Jrady (1913),08c8cf0f6bcb5397,author_year,Jrady,1913,,,2619
191,371,Krai (2005),ee4a683a45832f66,author_year,Krai,2005,,,2853
192,375,Kun (1984),e7f32ab88f45d016,author_year,Kun,1984,,,4265
193,375,Rong (1979),ad38504f3ef7b241,author_year,Rong,1979,,,4390
194,375,Zhi (1984),c68025a7545ec520,author_year,Zhi,1984,,,4765
195,375,Fei (1988),cac256875aff3594,author_year,Fei,1988,,,4870
196,375,Kuei (1937),8fbc1e2eb1bfd862,author_year,Kuei,1937,,,5018
197,375,Mei (1983),279629bd87149038,author_year,Mei,1983,,,5097
198,375,Hui (1981),c32299bd002a0fcd,author_year,Hui,1981,,,5242
199,378,Rubin (1984),4cfdf6e81ad38f94,author_year,Rubin,1984,,,1723
200,380,Werner (1989),c40b798567e98642,author_year,Werner,1989,,,4170
201,380,Werner (1990),2a00efd5bda0fbdb,author_year,Werner,1990,,,4281
202,380,Roberta (2005),50f2cb3840abb7ae,author_year,Roberta,2005,,,4447
203,380,Eleanor (2005),4da4e6753d45b716,author_year,Eleanor,2005,,,4665
204,380,Christoph (1969),53901cef439dabe3,author_year,Christoph,1969,,,4894
205,380,Samuel (1998),c78219b7559507dd,author_year,Samuel,1998,,,5015
206,380,Rubens (1883),9dc13e4d7797be72,author_year,Rubens,1883,,,5223
207,380,Otto (1986),db0eadfe812430dd,author_year,Otto,1986,,,6160
208,380,Otto (1989),3b9bad9727a64d82,author_year,Otto,1989,,,6283
209,380,Rudolf (1990),bc7b823eaa22b325,author_year,Rudolf,1990,,,6527
210,380,Orengo (1995),f234cd955ceff887,author_year,Orengo,1995,,,6967
211,380,Bruno (1986),f94afe49029ef39b,author_year,Bruno,1986,,,7085
212,380,Yoel (1958),6dcb95d903d55389,author_year,Yoel,1958,,,7222
213,380,Yona (1974),133e9b9c3fe0e297,author_year,Yona,1974,,,7341
214,380,Lazarus (1957),899a44de88420b8b,author_year,Lazarus,1957,,,7706
216,385,Kaye (1991),d7efee14d70b922b,author_year,Kaye,1991,,,6072
217,387,House (2007),9df6fb21ca27169d,author_year,House,2007,,,1005
218,401,(Hamp 1982),f98d10847b5c0968,parenthetical,Hamp,1982,,,2861
219,409,(Toronto 1978),c496b59ce6ebadf5,parenthetical,Toronto,1978,,,7621
220,409,(Chicago and London 1987),039a03c79d1a5448,parenthetical,Chicago and London,1987,,,7711
221,409,(Spoleto 1975),51842e469a90298f,parenthetical,Spoleto,1975,,,7946
222,409,(Spoleto 1982),3d36ddc16ac95a7d,parenthetical,Spoleto,1982,,,8193
223,409,(Toronto 1981),4822ecdb5c90ace6,parenthetical,Toronto,1981,,,8812
224,409,(Paris 1988),67da669f2c492a2c,parenthetical,Paris,1988,,,9493
225,409,(Toronto 1984),6be1d6947669dace,parenthetical,Toronto,1984,,,9858
226,409,(Manchester 1978),8714640b7193ad98,parenthetical,Manchester,1978,,,10004
227,409,(Rome 1973),174069c6ed914f2a,parenthetical,Rome,1973,,,10337
228,409,(Berkeley 1986),48212f8cc454934c,parenthetical,Berkeley,1986,,,10402
229,409,(Spoleto 1972),920f3ffab04758ba,parenthetical,Spoleto,1972,,,10605
230,410,(Lisboa 1980),28ac0ff61c516b27,parenthetical,Lisboa,1980,,,2476
231,413,Roberto (1956),4a95407bd3dad02d,author_year,Roberto,1956,,,5727
232,413,Verdier (2000),9dd9bdfad0405330,author_year,Verdier,2000,,,5925
233,413,Ours (2006),23ea1035df52736f,author_year,Ours,2006,,,6147
234,413,Paul (2001),1e95bd446f503588,author_year,Paul,2001,,,6318
235,413,Abraham (2001),b507e0d2aff80552,author_year,Abraham,2001,,,6415
236,413,Ariel (2002),6d4599bd5db6ed4d,author_year,Ariel,2002,,,6497
237,413,Josko (2009),593cf03880a25570,author_year,Josko,2009,,,6576
238,413,Isidore (1965),92e6fd802505aee1,author_year,Isidore,1965,,,6739
239,413,Black (1992),b347a599c8417365,author_year,Black,1992,,,6932
240,413,Ginsburgh (2007),f8bf4660dca960dd,author_year,Ginsburgh,2007,,,7151
241,413,Weber (2005),20ca860904762949,author_year,Weber,2005,,,7341
242,413,Johan (1999),184345053aaad1dd,author_year,Johan,1999,,,7513
243,413,Douglas (2003),b9f91dfc66035eb1,author_year,Douglas,2003,,,7668
244,413,Bernard (2004),6c926eeb76c5d3d9,author_year,Bernard,2004,,,7863
245,413,Hofman (2001),6ef3f1eee75efeb5,author_year,Hofman,2001,,,8006
246,413,Nicholas (2005),1bf23c337180c424,author_year,Nicholas,2005,,,8171
247,413,Marta (2002),518fcc91f9880fde,author_year,Marta,2002,,,8315
248,413,Pool (1991),89b58e6dee369943,author_year,Pool,1991,,,8455
249,413,Lars (2000),3fabe0ad7a5f7475,author_year,Lars,2000,,,8637
250,413,Sue (2009),ac122c2d3bff08c1,author_year,Sue,2009,,,8864
251,413,"(Vikor, 2000)",022ae77bed033d6c,parenthetical_comma,Vikor,2000,,,1993
252,413,"(Corgan, 2004)",8049dc2e5783297d,parenthetical_comma,Corgan,2004,,,2891
253,420,Jourdan (1991),5eec6f3299470cac,author_year,Jourdan,1991,,,4540
254,420,(Gundel 1988),d00d15ad07955a38,parenthetical,Gundel,1988,,,5758
255,420,(Jayaseelan 2001),b34f385dbe6a37c6,parenthetical,Jayaseelan,2001,,,5783
256,420,(Kural 1992),41a8c18939dd0222,parenthetical,Kural,1992,,,5813
257,420,(Ho 2006),1874841f4642d1dc,parenthetical,Ho,2006,,,7800
258,422,Dieter (1985),07bc4073cbc1fb13,author_year,Dieter,1985,,,4911
259,422,Munske (2001),9e3af6a271bca994,author_year,Munske,2001,,,5266
260,422,Eric (2001),69ee8ca9dc6a6a21,author_year,Eric,2001,,,5378
261,422,Rosemarie (2007),89f974aa5ae69613,author_year,Rosemarie,2007,,,5682
262,422,Theodor (1901),e74f7834a81e514c,author_year,Theodor,1901,,,6186
263,427,Aasa (1999),d08c95c626ab6311,author_year,Aasa,1999,,,4702
264,427,Barry (1994),a032873922279270,author_year,Barry,1994,,,4811
265,427,Moshe (1968),6a374d02f5b4b1b2,author_year,Moshe,1968,,,4973
266,427,David (1977),652eaec095ab1876,author_year,David,1977,,,5252
267,427,Tucker (1988),2367345b3f22fd40,author_year,Tucker,1988,,,5460
