id,article_id,entry_text,entry_hash,author,year,title,journal,volume,pages,publisher,url,doi,position
645,611,"Tager-Flusberg, H. (1991). Semantic processing in the free recall of autistic children: further evidence for a cognitive deficit. British Journal of Developmental Psychology, 9, 417–430.",a76aaa3794c94388,"Tager-Flusberg, H",1991,Semantic processing in the free recall of autistic children: further evidence for a cognitive deficit,Developmental Psychology,,,,,,41
646,611,"Whitehouse, A. J. O., Maybery, M. T. & Durkin, K. (2006). Inner speech impairments in autism. Journal of Child Psychology and Psychiatry, 47, 857–865.",6c48f12534d3ee77,"Whitehouse, A. J. O., Maybery, M. T. & Durkin, K",2006,Inner speech impairments in autism,Child Psychology and Psychiatry,,,,,,42
647,611,"Williams, D. L., Goldstein, G. & Minshew, N. J. (2006). The profile of memory function in autism. Neuropsychology, 20, 20–29.",ffbe38ff921a7e7d,"Williams, D. L., Goldstein, G. & Minshew, N. J",2006,The profile of memory function in autism,,,,,,,43
648,615,"Dell, G.ary, and C. Juliano. (1996). Phonological encoding. In T. Dijkstra and K. DeSmedt (Eds.), Computational psycholinguistics: Symbolic and connectionist models of language processing. London: Harvester-Wheatsheaf.",4824b1866db03aa7,"Dell, G.ary, and C. Juliano",1996,Phonological encoding,T. Dijkstra and K. DeSmedt (Eds.),,,,,,21
649,616,"Eitg-kal evevegne af å ula af uigadomenrugi, uiarug EG fastdeoarug, ini loeni oed uom. Datenil, er ys ingeör umi af 23 ingiikärsen FMS ulali, Mysvkalf (2011) ortin desk å ula af FMS atsäf utidernieni goineikig atded yskitenuka uten er å ysenui (8-12Hz) ok oi (12-20Hz) orineagi ni. Erla orarmarug ateno isuka ingeöreni er litäre umi i Ass et al. (2010) atdat ortin aentksen arugilaf af eri, ysenui ok oi uten er ys altu af ingeno FMS ulalf gatig ä ys gestlten altu.",9a3255d58c8dd1cd,"Eitg-kal evevegne af å ula af uigadomenrugi, uiarug EG fastdeoarug, ini loeni oed uom. Datenil, er ys ingeör umi af 23 ingiikärsen FMS ulali, Mysvkalf",2011,ortin desk å ula af FMS atsäf utidernieni goineikig atded yskitenuka uten er å ysenui (8-12Hz) ok oi (12-20Hz) orineagi ni,,,,,,,10
650,621,"Grimes, C.E. (2010). 
Digging for the Roots of Language Death in Eastern Indonesia: The Cases of Kayeli and Hukumina
, in Endangered Languages of Austronesia. Margaret Florey ed., Oxford University Press.",f6332cbffda6f6cc,"Grimes, C.E",2010,"
Digging for the Roots of Language Death in Eastern Indonesia: The Cases of Kayeli and Hukumina
, in Endangered Languages of Austronesia","Eastern Indonesia: The Cases of Kayeli and Hukumina
",,,,,,11
651,621,"Grimes, C.E. (2000). ‘
Defining Speech Communities on Buru Island: A Look at Both Linguistic and Non-Linguistic Factors’
, in C. E. Grimes (ed.), Spices from the East: Papers in Languages of Eastern Indonesia. Pacific Linguistics 503: 73–103.",701f63be09f983e7,"Grimes, C.E",2000,"‘
Defining Speech Communities on Buru Island: A Look at Both Linguistic and Non-Linguistic Factors’
, in C",C. E. Grimes (ed.),503,73–103,,,,12
652,621,"Grimes, C.E. (1994). ms. 
A Comparative Dictionary of Kayeli with Buru: Kayeli–English, English–Kayeli finderlist, Kayeli–Indonesian, Indonesian–Kayeli finderlist
. Ambon: SIL International.",e8e7cbad839b8d5c,"Grimes, C.E",1994,ms,,,,,,,13
653,624,"挫哦於 話袮亞 頗鞍鴉 夂-儡埃 頗倭 夜嗚  冩-唾於 鱠 儡沫挨 座堕惡 厨亞  倍 偖嚢. 剤-偽瑩 丱愛 兪喃世 弯-傲 劑儡塋 兌嗚  和儷痾 頗例娃 他以 也冷閼 侮 摩 (哩籔, 癡鞍, 摩-娥塢, 也以, 墮于儡音, 奈頗以). 和儷痾 南桙 且鹽婀 倍 並  他以 也冷閼 侮 摩 哦娥塢 茶南俄 並 磨俄塋 偖儺嗚 娥-痲於. 他飮倚 些浬偉 墮理右 頗倭 冨 娥-痲於 厨亞 也以. 些佗枦些他允 (1994) 冩-唾惡 墮理右 話袮亞 些允以他以 鱠 挫-儺於 墮理右 也鴛婀 窪塢 剤-佇 邁南墺 唾痲嗚 並 伴 也鴛桙. 倍 墮犂鐚 坐理桙 話袮亞 些嗚 頗姶  瑪俄塋 他以 也冷閼 侮 摩 咀 鱠 頗智禹 痲袮亞 儡秣阿, 冨 婆-丶亞 也伶凹 和褞営.  邁-峨伊 冨靺蛙 兌嗚  他例閼 話袮亞  頗犁宇 兌-儡婀 和褞営 厨亞 瑪南-娥惡 娥魔以 窪塢 邁南墺.",c6fa4434c1cfa3b7,"挫哦於 話袮亞 頗鞍鴉 夂-儡埃 頗倭 夜嗚  冩-唾於 鱠 儡沫挨 座堕惡 厨亞  倍 偖嚢. 剤-偽瑩 丱愛 兪喃世 弯-傲 劑儡塋 兌嗚  和儷痾 頗例娃 他以 也冷閼 侮 摩 (哩籔, 癡鞍, 摩-娥塢, 也以, 墮于儡音, 奈頗以). 和儷痾 南桙 且鹽婀 倍 並  他以 也冷閼 侮 摩 哦娥塢 茶南俄 並 磨俄塋 偖儺嗚 娥-痲於. 他飮倚 些浬偉 墮理右 頗倭 冨 娥-痲於 厨亞 也",1994,冩-唾惡 墮理右 話袮亞 些允以他以 鱠 挫-儺於 墮理右 也鴛婀 窪塢 剤-佇 邁南墺 唾痲嗚 並 伴 也鴛桙,,,,,,,2
654,625,"Aibhin’an (2006) bfoc eàc Cyniuaitha anghétòugamaegh aithadébhn  a'mhaghd, yta eaidhbhtann ann a athàc (cyf dann a gerine achachi Are), eid arcig  ri areidhbhcac sathaidig agtahmhahig ri gachd bhaeann aguémchar, a a'gig  éidhbhtann inn ri fàic (cyf ri achachi àhhfh Dre), guai areidhbhcac agtahmhahfh  fle chiuan ri thadébhn bis fraghnigò fah dahchéghid gebefh ri bhaeann aguémchaig  ynn oi chans. A chanig aheafac ann oi fàirbhan thmacheieacnig lai ri adhdhann  thadébhn a'mhagh eàc A'égebad:",e86cf65d6caf1aeb,Aibhin’an,2006,"bfoc eàc Cyniuaitha anghétòugamaegh aithadébhn  a'mhaghd, yta eaidhbhtann ann a athàc (cyf dann a gerine achachi Are), eid arcig  ri areidhbhcac sathaidig agtahmhahig ri gachd bhaeann aguémchar, a a'gig  éidhbhtann inn ri fàic (cyf ri achachi àhhfh Dre), guai areidhbhcac agtahmhahfh  fle chiuan ri t",,,,,,,3
655,625,"A sadthà chaidithaiatagainn ann geoacheac earaguaitibheígh if a  mídhchamhach cyf eànanbhàirn nairbhan if a thahtanascainn éidhbhliac if uann  thadébha, aidhcig utha dataic midaghmhahò bid Airgeanc (2011) is thfachò bid  Anoi (2010), aidh arifannyf eid taídhaic degud, a dregeadh aéidan thachtinn  heagh aiatahmhahò dleànn a achbra, adghchmachagine oi aitha-taéfò datann us ri  b'dac bégh.",28bb2d10ca7f8a2e,"A sadthà chaidithaiatagainn ann geoacheac earaguaitibheígh if a  mídhchamhach cyf eànanbhàirn nairbhan if a thahtanascainn éidhbhliac if uann  thadébha, aidhcig utha dataic midaghmhahò bid Airgeanc",2011,"is thfachò bid  Anoi (2010), aidh arifannyf eid taídhaic degud, a dregeadh aéidan thachtinn  heagh aiatahmhahò dleànn a achbra, adghchmachagine oi aitha-taéfò datann us ri  b'dac bégh",,,,,,,18
659,627,"Dammels, J.F. (2010). 
The Dzungari turco-chinese lect. 
Iskänyar Press.",e773f1bf3b8c739b,"Dammels, J.F",2010,"
The Dzungari turco-chinese lect",,,,,,,11
660,627,"Fu, Guo-Tong, et al (1986). 
The grouping of Wu dialects
. Fangyan, 1986.1.1-7.",624f746acbee4ed2,"Fu, Guo-Tong, et al",1986,"
The grouping of Wu dialects
",,,,,,,12
662,627,"Ha-shin, Lai-dà (2010). 
Turco-chinese dialects
. Iskänyar Press.",6ff30e07583f69a1,"Ha-shin, Lai-dà",2010,"
Turco-chinese dialects
",,,,,,,14
663,627,"Ho, Dah-An (1981). 
The literary and colloquial readings in Lio-vai.
 Bulletin of the Institute of History and Philology, 52.1.3 01 -152.",02a31c9d313ce564,"Ho, Dah-An",1981,"
The literary and colloquial readings in Lio-vai","Lio-vai.
 Bulletin of the Institute of History and Philology",,,,,,15
664,627,"Ting, Pang-Hsin (1979). 
A note on tone change in the Ch'ao-chou dialect
. Bulletin of the Institute of History and Philology, 50.4.717-739.",56b3c88e4ba9d016,"Ting, Pang-Hsin",1979,"
A note on tone change in the Ch'ao-chou dialect
",,,,,,,16
665,627,"Yuan, Jia-Hua, et al (1960). 
An Outline of the Chinese Dialects
. Beijing: Wenzi Gaige Chubanshe.",db08cd50a72afe55,"Yuan, Jia-Hua, et al",1960,"
An Outline of the Chinese Dialects
",,,,,,,17
666,629,"Wiemer-Hastings, P., & Zipitria, I. (2001). Rules for syntax, vectors for semantics. In Proceedings of the 23rd Annual Conference of the Cognitive Science Society, CogSci'01 (pp. 1112-1117). Mahwah, NJ: Erlbaum.",89a1d1635a3962ff,"Wiemer-Hastings, P., & Zipitria, I",2001,"Rules for syntax, vectors for semantics",Proceedings of the 23rd Annual Conference of the Cognitive Science Society,,1112-1117,,,,1
667,630,"Dáo lâ-lûa xaí fé Zá-dàó wan-gou ganùa seà Shî-lie, fàdoú Ramsey (1987) kagiè Chappell (2001).",272cb5f6cff8bf75,"Dáo lâ-lûa xaí fé Zá-dàó wan-gou ganùa seà Shî-lie, fàdoú Ramsey",1987,kagiè Chappell (2001),,,,,,,10
668,632,"Egerod, Soren (1956). The Lungtu Dialect. Copenhagen.",97f2e7bb69b5f55e,"Egerod, Soren",1956,The Lungtu Dialect,,,,,,,6
669,632,"Yuan, Chia-hua, and others (1960). Han-yii-fang-yen Kai-yao (
The Principal Features of Chinese Dialects
). Peking.",71c37ed503e44e35,"Yuan, Chia-hua, and others",1960,"Han-yii-fang-yen Kai-yao (
The Principal Features of Chinese Dialects
)",,,,,,,8
670,638,"Wekalani dashasili shekedela la zizakami talakeme bysasala likakari bakakene tesheshale Enahara dikizani kidizili wilaseme rizashi, meshalaka le wizysari ani le tizeshale, de Kröger (2005) faseshesha 33000 la 40000 shelashale fe Enahara.",54256b47d7efe5d1,"Wekalani dashasili shekedela la zizakami talakeme bysasala likakari bakakene tesheshale Enahara dikizani kidizili wilaseme rizashi, meshalaka le wizysari ani le tizeshale, de Kröger",2005,faseshesha 33000 la 40000 shelashale fe Enahara,,,,,,,8
671,638,"Le lishishemi kekizale wishadele nasaleke nasashesha Guthrie (1948) dikizani P.31. Ma leshasheme kelyraka fe (myrakeke fe) Makhuwa, kwe    
shidikeme kekizale wishadele nikizale Makua, Macua, shelekala Emakhuwa. Le ralilame medeleme tysyreri gasekele wideshemi Makhuwa, wilashemi si gwedelene didysili, bidelami Pires Prata (1960), Katupha (1983, 1991) wideshemi Makhuwa-Esaaka ani Stucky (1985) wideshemi Makhuwa- Imithupi.",129f8db0abff9d9e,Le lishishemi kekizale wishadele nasaleke nasashesha Guthrie,1948,dikizani P,,,,,,,15
672,639,"Lobengula’s death has remained a mystery. A hundred years after Lobengula’s instalment as king of the Ndebele, the materials concerning his death and burial were collected by C.K. Cooke and published by him in the Rhodesian history journal Rhodesiana (1970).",2c0729dd452b7b3e,"Lobengula’s death has remained a mystery. A hundred years after Lobengula’s instalment as king of the Ndebele, the materials concerning his death and burial were collected by C.K. Cooke and published ",1970,,,,,,,,9
673,639,"Ncube, Bekithemba S. “
Isingeniso
”, in Ndlovu, Ndlovu & Ncube, Imikhuba lamasiko amaNdebele (1995).",66a704f553b1e1f5,"Ncube, Bekithemba S. “
Isingeniso
”, in Ndlovu, Ndlovu & Ncube, Imikhuba lamasiko amaNdebele",1995,,Ndlovu,,,,,,15
674,642,"Mepepe hahai'woa moapiu mea leamai aaweamai hamaewi i aameeka mea Vanuatu, mi'woawaa Lela'wiu ka Crowley (2001).",552c6d590c8e91b6,"Mepepe hahai'woa moapiu mea leamai aaweamai hamaewi i aameeka mea Vanuatu, mi'woawaa Lela'wiu ka Crowley",2001,,,,,,,,11
675,643,"Rajzi adalnubil dabizi laskozokosena (naj) ko ko djabiezi, biz bilijukenzi zizi mi fiża ske ni obnij ajmiregel, izu, kar rodu zgel zogel ka lasko. Dutu, rajzi šitżisklararozi,  ušraš zizi mi fiża ko tiks das atli/omtilli enobokorzi stanuofru rimeboser. Biz ob binij bikivjdle, rajzi šitżisk rukitilararozi, otvina zizi atli/omtilli im uoşi ranomaveckvdes (bikivjdle hisse Lastjav (2007) atoz mi kal ovo seh ostivosb bisvu 89 idast znozi kutina atli sibriża).",438b904926ced677,"Rajzi adalnubil dabizi laskozokosena (naj) ko ko djabiezi, biz bilijukenzi zizi mi fiża ske ni obnij ajmiregel, izu, kar rodu zgel zogel ka lasko. Dutu, rajzi šitżisklararozi,  ušraš zizi mi fiża ko t",2007,atoz mi kal ovo seh ostivosb bisvu 89 idast znozi kutina atli sibriża),,,,,,,7
676,643,"Alicea, N. (1975). Análisis preliminar de la gramática del idioma taushiro, volume 24 of Datos Etno-Lingüísticos. Instituto Lingüístico de   
Verano, Lima",80a7d3ca0742acac,"Alicea, N",1975,"Análisis preliminar de la gramática del idioma taushiro, volume 24 of Datos Etno-Lingüísticos",,,,,,,10
677,643,"Alpher, B. (1973). Son of ergative, the yir yoront languages of north-east australia. PhD thesis, Cornell University",1e93bdcbbd20fc31,"Alpher, B",1973,"Son of ergative, the yir yoront languages of north-east australia",,,,,,,11
678,643,"Brown, M. C. (2004). Topics in iquito syntax. Master's thesis, University of Texas at Austin",e814ab36e2529dfd,"Brown, M. C",2004,Topics in iquito syntax,,,,,,,12
679,643,"Cerrón-Palomino, R. (2006). El Chipaya o Lengua de los Hombres del Agua. Editores Plural, La Paz",137b7df44f5fdbb2,"Cerrón-Palomino, R",2006,El Chipaya o Lengua de los Hombres del Agua,,,,,,,13
680,643,"Crowell, T. H. (1979). A Grammar of Bororo. PhD thesis, Cornell University",bf79ab1762675c06,"Crowell, T. H",1979,A Grammar of Bororo,,,,,,,14
681,643,"Dol, P. H. (1999). A Grammar of Maybrat: a language of Bird's Head, Irian Jaya, Indonesia. PhD thesis, Rijksuniversiteit te Leiden",878b15c12d232101,"Dol, P. H",1999,"A Grammar of Maybrat: a language of Bird's Head, Irian Jaya, Indonesia",,,,,,,15
682,643,"Faust, N. and Loos, E. E. (2002). Gramática del Idioma Yaminahua, volume 51 of Serie Lingüística Peruana. Instituto Lingüístico de Verano,   
Lima",106faebda3e6862c,"Faust, N. and Loos, E. E",2002,"Gramática del Idioma Yaminahua, volume 51 of Serie Lingüística Peruana",,,,,,,16
683,643,"Fleck, D. W. (2003). A Grammar of Matses. PhD thesis, Rice University, Houston",4208141479964501,"Fleck, D. W",2003,A Grammar of Matses,,,,,,,17
684,643,"Guillaume, A. (2004). A Grammar of Cavineña, an Amazonian Language of Northern Bolivia. PhD thesis, Research Centre for Linguistic Typology, La Trobe University, Melbourne, Australia",467a2cc2fcb203d8,"Guillaume, A",2004,"A Grammar of Cavineña, an Amazonian Language of Northern Bolivia",,,,,,,18
685,643,"Hayami-Allen, R. (2001). A Descriptive Study of the Language of Ternate, the Northern Moluccas, Indonesia. PhD thesis, University of Pittsburgh",b0207efec5a71ac1,"Hayami-Allen, R",2001,"A Descriptive Study of the Language of Ternate, the Northern Moluccas, Indonesia",,,,,,,19
686,643,"Henderson, J. (1995). Phonology and Grammar of Yele, Papua New Guinea, volume 112 of Pacic Linguistics: Series B. Research School of Pacfic and Asian Studies, Australian National University, Canberra",7ad4ed9185a6e6c5,"Henderson, J",1995,"Phonology and Grammar of Yele, Papua New Guinea, volume 112 of Pacic Linguistics: Series B",,,,,,,20
687,643,"Hewson, J. (1978). Beothuk Vocabularies, volume 2 of Technical Papers of the Newfoundland Museum. Newfoundland Museum, St. Johns, Newfoundland",516cee884f586920,"Hewson, J",1978,"Beothuk Vocabularies, volume 2 of Technical Papers of the Newfoundland Museum",,,,,,,21
688,643,"Lindström, E. (2002). Topics in the Grammar of Kuot. PhD thesis, Stockholm University",e1231e8b82710973,"Lindström, E",2002,Topics in the Grammar of Kuot,,,,,,,23
689,643,"MacDonald, G. E. (1976). Dadibi grammar: Morpheme to sentence. Master's thesis, University of Papua New Guinea",22d199c1fb0c7a61,"MacDonald, G. E",1976,Dadibi grammar: Morpheme to sentence,,,,,,,24
690,643,"Miller, A. (2001). A Grammar of Jamul Tiipay, volume 23 of Mouton Grammar Library. Mouton de Gruyter",f181afa604efa56c,"Miller, A",2001,"A Grammar of Jamul Tiipay, volume 23 of Mouton Grammar Library",,,,,,,25
691,643,"Mortensen, C. A. (1999). A Reference Grammar of Northern Embera Languages, volume 7 of Studies in the Languages of Colombia. SIL International and University of Texas at Arlington.",fb47c6d97452a466,"Mortensen, C. A",1999,"A Reference Grammar of Northern Embera Languages, volume 7 of Studies in the Languages of Colombia",,,,,,,26
692,643,"Nitbani, S. H., Kosmas, J., Wona, S., and Naley, H. (2001). Struktur Bahasa Lamma. Pusat Bahasa, Departemen Pendidikan Nasional, Jakarta",819dbb027b00a97f,"Nitbani, S. H., Kosmas, J., Wona, S., and Naley, H",2001,Struktur Bahasa Lamma,,,,,,,27
693,643,"Peeke, M. C. (1991). Bosquejo gramatical del záparo, volume 14 of Cuadernos Etnolingüísticos. Instituto Lingüístico de Verano, Quito",2481ba6613a4f5c1,"Peeke, M. C",1991,"Bosquejo gramatical del záparo, volume 14 of Cuadernos Etnolingüísticos",,,,,,,28
694,643,"Reis Rodrigues, C. L. (1995). Estude Morphosyntaxique de la langue Xipaya (Brésil). PhD thesis, Université Paris VII",23d27c8ac9d60dde,"Reis Rodrigues, C. L",1995,Estude Morphosyntaxique de la langue Xipaya (Brésil),,,,,,,29
695,643,"Spaulding, C. and Spaulding, P. (1994). Phonology and Grammar of Nankina, volume 41 of Data Papers on Papua New Guinea Languages. The Summer Institute of Linguistics, Ukarumpa",0d293177260da811,"Spaulding, C. and Spaulding, P",1994,"Phonology and Grammar of Nankina, volume 41 of Data Papers on Papua New Guinea Languages",,,,,,,30
696,643,"Stenzel, K. (2004). A Reference Grammar of Wanano. PhD thesis, University of Colorado",960b80c5a05fa84d,"Stenzel, K",2004,A Reference Grammar of Wanano,,,,,,,31
697,645,"(3) miwoalae makēwo teawā pekahau Blust (1999) : mea Atayalea, Naweahai Formosa, Puyuma, Paiwan, Rukai, mea Tsoumea, Bunun, Nāhei Seawea ka nekamee-hakeeme Formosa, wamēwu hawēwe hamaewi mui'woa nekahai.",165ea5ee222a787d,(3) miwoalae makēwo teawā pekahau Blust,1999,"mea Atayalea, Naweahai Formosa, Puyuma, Paiwan, Rukai, mea Tsoumea, Bunun, Nāhei Seawea ka nekamee-hakeeme Formosa, wamēwu hawēwe hamaewi mui'woa nekahai",,,,,,,5
698,646,"Levin, J. and Massam, D. (1988) Raising and binding in Niuean, in Studies in Austronesian Linguistics, R. McGinn (ed.), Athens, University of Ohio Press, 253-273.",785e41407c2bd62f,"Levin, J. and Massam, D",1988,"Raising and binding in Niuean, in Studies in Austronesian Linguistics, R",Niuean,,,,,,1
699,646,"Lynch, J. (1972) Passives and statives in Tongan, Journal of the Polynesian Society 81: 5-18.",1bee8e0018ce0e9f,"Lynch, J",1972,"Passives and statives in Tongan, Journal of the Polynesian Society 81: 5-18",Tongan,81,5-18,,,,2
700,646,"Milner, G. B. (1973) It is aspect (not voice) which is marked in Samoan, Oceanic Linguistics 12: 621-639.",56185d360c028982,"Milner, G. B",1973,"It is aspect (not voice) which is marked in Samoan, Oceanic Linguistics 12: 621-639",Samoan,12,621-639,,,,3
